flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_real,ACCy_real,ACCz_real,ACCx_world,ACCy_world,ACCz_world,GRAx,GRAy,GRAz,ACCx_raw,ACCy_raw,ACCz_raw,GYRx_raw,GYRy_raw,GYRz_raw
2903.0,2811.0,2873.0,3123.0,3025.0,0.991028,-0.054504,-0.122009,-0.000122,0.0,0.0,0.0,1982.0,-876.0,7751.0,0.0,8.0,-148.0,35.0,-8.0,-143.0,0.241842,-0.108001,0.964279,3984.0,-1718.0,15574.0,2.0,2.0,3.0
2895.0,2807.0,2867.0,3121.0,3025.0,0.991028,-0.054504,-0.122009,-0.000122,0.0,-1.0,0.0,1983.0,-879.0,7746.0,1.0,5.0,-153.0,38.0,-11.0,-147.0,0.241842,-0.108001,0.964279,3968.0,-1762.0,15458.0,2.0,0.0,2.0
2893.0,2807.0,2871.0,3121.0,3023.0,0.991028,-0.054504,-0.12207,-6.1e-05,-1.0,-1.0,0.0,1981.0,-884.0,7745.0,-1.0,0.0,-154.0,36.0,-16.0,-148.0,0.241957,-0.108016,0.964264,3962.0,-1766.0,15492.0,-1.0,-2.0,2.0
2896.0,2807.0,2871.0,3121.0,3027.0,0.990967,-0.054565,-0.12207,-6.1e-05,-1.0,-1.0,0.0,1979.0,-881.0,7744.0,-2.0,4.0,-154.0,35.0,-12.0,-149.0,0.241942,-0.10813,0.964137,4010.0,-1766.0,15460.0,-1.0,-4.0,3.0
2869.0,2807.0,2871.0,3121.0,3023.0,0.990967,-0.054565,-0.122131,-6.1e-05,-1.0,-1.0,0.0,1982.0,-878.0,7744.0,0.0,7.0,-154.0,37.0,-9.0,-149.0,0.242063,-0.10813,0.964122,3974.0,-1802.0,15448.0,-1.0,-2.0,4.0
2893.0,2810.0,2867.0,3119.0,3022.0,0.990967,-0.054565,-0.122192,0.0,-1.0,-1.0,0.0,1981.0,-877.0,7745.0,-2.0,8.0,-152.0,34.0,-8.0,-147.0,0.242177,-0.108145,0.964107,3954.0,-1726.0,15500.0,0.0,-1.0,2.0
2895.0,2803.0,2871.0,3121.0,3023.0,0.990967,-0.054565,-0.122253,0.0,-1.0,-1.0,0.0,1992.0,-879.0,7753.0,7.0,6.0,-144.0,41.0,-9.0,-137.0,0.242298,-0.108145,0.964092,4002.0,-1780.0,15478.0,-2.0,-3.0,3.0
2896.0,2807.0,2871.0,3121.0,3024.0,0.990967,-0.054626,-0.122253,0.0,-1.0,-1.0,0.0,1991.0,-878.0,7758.0,6.0,8.0,-139.0,39.0,-7.0,-133.0,0.242298,-0.108266,0.964085,3978.0,-1760.0,15568.0,0.0,-3.0,3.0
2895.0,2805.0,2862.0,3121.0,3023.0,0.990967,-0.054626,-0.122314,6.1e-05,-1.0,-1.0,0.0,1984.0,-870.0,7757.0,-1.0,17.0,-140.0,33.0,1.0,-137.0,0.242412,-0.108281,0.96407,3906.0,-1704.0,15540.0,-1.0,-4.0,2.0
2895.0,2807.0,2874.0,3119.0,3035.0,0.990967,-0.054626,-0.122375,6.1e-05,-1.0,-1.0,0.0,1987.0,-871.0,7755.0,0.0,16.0,-142.0,34.0,0.0,-138.0,0.242533,-0.108281,0.964055,4008.0,-1744.0,15510.0,-2.0,-3.0,3.0
2895.0,2807.0,2869.0,3121.0,3023.0,0.990967,-0.054626,-0.122437,6.1e-05,-1.0,-1.0,0.0,1988.0,-876.0,7752.0,0.0,11.0,-145.0,35.0,-4.0,-140.0,0.242654,-0.108281,0.96404,4002.0,-1792.0,15482.0,-1.0,-2.0,2.0
2895.0,2803.0,2911.0,3119.0,3023.0,0.990967,-0.054626,-0.122437,0.000122,-1.0,-1.0,0.0,1984.0,-881.0,7752.0,-3.0,6.0,-145.0,32.0,-9.0,-141.0,0.242648,-0.108296,0.96404,3926.0,-1818.0,15514.0,0.0,0.0,3.0
2895.0,2807.0,2875.0,3143.0,3024.0,0.990967,-0.054626,-0.122498,0.000122,0.0,-1.0,0.0,1985.0,-881.0,7755.0,-3.0,6.0,-142.0,31.0,-9.0,-138.0,0.242769,-0.108296,0.964025,4010.0,-1744.0,15530.0,1.0,-2.0,3.0
2896.0,2809.0,2871.0,3120.0,3026.0,0.990967,-0.054626,-0.122498,0.000122,-1.0,-1.0,0.0,1985.0,-877.0,7749.0,-3.0,10.0,-148.0,33.0,-6.0,-144.0,0.242769,-0.108296,0.964025,3986.0,-1752.0,15428.0,-1.0,0.0,3.0
2896.0,2807.0,2870.0,3121.0,3030.0,0.990906,-0.054626,-0.122559,0.000183,0.0,0.0,0.0,1986.0,-877.0,7753.0,-3.0,10.0,-143.0,31.0,-5.0,-139.0,0.242868,-0.108304,0.96389,4030.0,-1768.0,15504.0,1.0,1.0,2.0
2896.0,2815.0,2871.0,3123.0,3025.0,0.990906,-0.054626,-0.122559,0.000183,0.0,0.0,0.0,1983.0,-874.0,7759.0,-6.0,13.0,-137.0,27.0,-1.0,-134.0,0.242868,-0.108304,0.96389,3876.0,-1718.0,15568.0,1.0,2.0,2.0
2895.0,2807.0,2874.0,3123.0,3023.0,0.990906,-0.054626,-0.122559,0.000183,0.0,0.0,0.0,1988.0,-884.0,7753.0,-1.0,3.0,-143.0,33.0,-12.0,-138.0,0.242868,-0.108304,0.96389,4002.0,-1768.0,15504.0,2.0,2.0,2.0
2897.0,2802.0,2874.0,3121.0,3025.0,0.990906,-0.054626,-0.122559,0.000183,-1.0,-1.0,0.0,1986.0,-882.0,7766.0,-3.0,5.0,-130.0,28.0,-9.0,-126.0,0.242868,-0.108304,0.96389,3948.0,-1768.0,15628.0,-1.0,-2.0,2.0
2896.0,2803.0,2875.0,3123.0,3023.0,0.990906,-0.054688,-0.12262,0.000244,-1.0,-1.0,0.0,1983.0,-883.0,7761.0,-7.0,5.0,-135.0,26.0,-9.0,-132.0,0.242982,-0.10844,0.963868,3970.0,-1742.0,15496.0,-1.0,-2.0,4.0
2895.0,2806.0,2871.0,3119.0,3024.0,0.990906,-0.054688,-0.122681,0.000244,-1.0,-1.0,0.0,1989.0,-885.0,7755.0,-2.0,3.0,-140.0,32.0,-12.0,-135.0,0.243103,-0.10844,0.963853,4008.0,-1760.0,15514.0,-1.0,-2.0,4.0
2895.0,2806.0,2870.0,3120.0,3024.0,0.990906,-0.054688,-0.122681,0.000305,-1.0,-1.0,0.0,1987.0,-876.0,7769.0,-4.0,12.0,-126.0,26.0,-1.0,-123.0,0.243097,-0.108455,0.963853,3998.0,-1760.0,15612.0,-3.0,-4.0,3.0
2895.0,2810.0,2875.0,3123.0,3023.0,0.990906,-0.054749,-0.122742,0.000305,-1.0,-1.0,0.0,1980.0,-878.0,7768.0,-12.0,11.0,-127.0,19.0,-3.0,-126.0,0.243217,-0.108576,0.963831,3920.0,-1788.0,15514.0,-3.0,-5.0,2.0
2893.0,2805.0,2869.0,3119.0,3029.0,0.990906,-0.054749,-0.122803,0.000305,-1.0,-1.0,0.0,1983.0,-880.0,7766.0,-10.0,9.0,-129.0,21.0,-5.0,-127.0,0.243338,-0.108576,0.963816,3994.0,-1772.0,15574.0,-1.0,-2.0,2.0
2895.0,2805.0,2871.0,3119.0,3023.0,0.990906,-0.054749,-0.122803,0.000305,-1.0,-1.0,0.0,1988.0,-881.0,7764.0,-5.0,8.0,-131.0,27.0,-6.0,-128.0,0.243338,-0.108576,0.963816,3976.0,-1770.0,15480.0,-2.0,-2.0,2.0
2895.0,2803.0,2867.0,3121.0,3023.0,0.990906,-0.054749,-0.122864,0.000305,-1.0,-1.0,0.0,1983.0,-880.0,7759.0,-11.0,9.0,-136.0,22.0,-5.0,-134.0,0.243459,-0.108576,0.963801,3962.0,-1756.0,15506.0,-1.0,-2.0,1.0
2894.0,2807.0,2874.0,3121.0,3024.0,0.990906,-0.054749,-0.122864,0.000305,-1.0,-1.0,0.0,1982.0,-876.0,7757.0,-12.0,13.0,-138.0,22.0,-2.0,-137.0,0.243459,-0.108576,0.963801,3912.0,-1728.0,15498.0,0.0,-1.0,1.0
2893.0,2805.0,2874.0,3123.0,3024.0,0.990906,-0.05481,-0.122925,0.000366,-1.0,-1.0,0.0,1983.0,-871.0,7764.0,-12.0,19.0,-131.0,20.0,4.0,-131.0,0.243574,-0.108712,0.96378,3954.0,-1708.0,15544.0,-3.0,-4.0,2.0
